Estados,chunka,ch’usaq,huk,hunu,iskay,isqun,kimsa,niyuq,pachak,pichqa,pusaq,qanchis,suqta,tawa,waranqa,yuq,$,S,Z0,Z99,Z999,Z9999,Z99999,Z999999,Z9999999,ZC,ZV
0,s11,,s12,,s13,,s14,,s15,,s16,,s17,,,s18,,s19,,s20,,s21,,s22,,s23,,s24,,,,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,
1,,,,,,,,,,,,,,,,,acc,,,,,,,,,,,
2,s25,,,,s26,,,,,,s27,,,,,,,s28,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,r( S -> Z99 ),,,,,,,,,,,
4,,,,,,,,,,,,,,,,,r( S -> Z999 ),,,,,,,,,,,
5,,,,,,,,,,,,,,,,,r( S -> Z9999 ),,,,,,,,,,,
6,,,,,,,,,,,,,,,,,r( S -> Z99999 ),,,,,,,,,,,
7,,,,,,,,,,,,,,,,,r( S -> Z999999 ),,,,,,,,,,,
8,,,,,,,,,,,,,,,,,r( S -> Z9999999 ),,,,,,,,,,,
9,,,,,,,,,,,,,,,,,r( S -> ZC ),,,,,,,,,,,
10,,,,,,,,,,,,,,,,,r( S -> ZV ),,,,,,,,,,,
11,s31,,,s13,,,s32,,s33,,s34,,,,s35,,s36,,s37,,s38,,s39,,s40,,,r( ZV -> chunka ),,,,,,,,,,29,,30,
12,,,,,,,,,,,,,,,,,r( S -> ch’usaq ),,,,,,,,,,,
13,,,,,,,,r( ZC -> huk ),,,,,,,,,,r( ZC -> huk ),,,,,,,,,,,
14,s47,,,,,s48,,s49,,s50,,,s18,,s51,,s52,,s53,,s54,,s55,,s24,,,r( Z9999999 -> hunu ),,,41,,42,,43,,44,,45,,46,,,,
15,r( Z0 -> iskay ),,,,r( Z0 -> iskay ),,,,,r( ZC -> iskay ),,r( Z0 -> iskay ),,,,,,,r( Z0 -> iskay ),,,r( ZC -> iskay ),,,,,,,,,,,
16,r( Z0 -> isqun ),,,,r( Z0 -> isqun ),,,,,r( ZC -> isqun ),,r( Z0 -> isqun ),,,,,,,r( Z0 -> isqun ),,,r( ZC -> isqun ),,,,,,,,,,,
17,r( Z0 -> kimsa ),,,,r( Z0 -> kimsa ),,,,,,r( Z0 -> kimsa ),,,,,,,r( Z0 -> kimsa ),,r( ZV -> kimsa ),,r( ZV -> kimsa ),,,,,,,,,,,
18,s58,,,,,s48,,s49,,s50,,,,s51,,s52,,s53,,s54,,s55,,s59,,,r( Z999 -> pachak ),,,56,,57,,,,,,,,
19,r( Z0 -> pichqa ),,,,r( Z0 -> pichqa ),,,,,,r( Z0 -> pichqa ),,,,,,,r( Z0 -> pichqa ),,r( ZV -> pichqa ),,r( ZV -> pichqa ),,,,,,,,,,,
20,r( Z0 -> pusaq ),,,,r( Z0 -> pusaq ),,,,,r( ZC -> pusaq ),,r( Z0 -> pusaq ),,,,,,,r( Z0 -> pusaq ),,,r( ZC -> pusaq ),,,,,,,,,,,
21,r( Z0 -> qanchis ),,,,r( Z0 -> qanchis ),,,,,r( ZC -> qanchis ),,r( Z0 -> qanchis ),,,,,,,r( Z0 -> qanchis ),,,r( ZC -> qanchis ),,,,,,,,,,,
22,r( Z0 -> suqta ),,,,r( Z0 -> suqta ),,,,,,r( Z0 -> suqta ),,,,,,,r( Z0 -> suqta ),,r( ZV -> suqta ),,r( ZV -> suqta ),,,,,,,,,,,
23,r( Z0 -> tawa ),,,,r( Z0 -> tawa ),,,,,,r( Z0 -> tawa ),,,,,,,r( Z0 -> tawa ),,r( ZV -> tawa ),,r( ZV -> tawa ),,,,,,,,,,,
24,s58,,,,,s48,,s49,,s50,,,s63,,s51,,s52,,s53,,s54,,s55,,,,r( Z9999 -> waranqa ),,,60,,61,,62,,,,,,,
25,s31,,,s13,,,s32,,s33,,s34,,,,s35,,s36,,s37,,s38,,s39,,s66,,,,,,,,,,,,64,,65,
26,s47,,,,,s48,,s49,,s50,,,s18,,s51,,s52,,s53,,s54,,s55,,s24,,,r( Z9999999 -> Z0 hunu ),,,41,,67,,68,,69,,70,,71,,,,
27,s58,,,,,s48,,s49,,s50,,,,s51,,s52,,s53,,s54,,s55,,s73,,,r( Z999 -> Z0 pachak ),,,56,,72,,,,,,,,
28,s58,,,,,s48,,s49,,s50,,,s63,,s51,,s52,,s53,,s54,,s55,,,,r( Z9999 -> Z0 waranqa ),,,60,,74,,75,,,,,,,
29,,,,,,,,s76,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,s77,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,r( ZV -> chunka ),,r( ZV -> chunka ),,,,,,,,,,,
32,,,,,,,,r( ZC -> iskay ),,,,,,,,,,r( ZC -> iskay ),,,,,,,,,,,
33,,,,,,,,r( ZC -> isqun ),,,,,,,,,,r( ZC -> isqun ),,,,,,,,,,,
34,,,,,,,,,,,,,,,,r( ZV -> kimsa ),,r( ZV -> kimsa ),,,,,,,,,,,
35,,,,,,,,,,,,,,,,r( ZV -> pichqa ),,r( ZV -> pichqa ),,,,,,,,,,,
36,,,,,,,,r( ZC -> pusaq ),,,,,,,,,,r( ZC -> pusaq ),,,,,,,,,,,
37,,,,,,,,r( ZC -> qanchis ),,,,,,,,,,r( ZC -> qanchis ),,,,,,,,,,,
38,,,,,,,,,,,,,,,,r( ZV -> suqta ),,r( ZV -> suqta ),,,,,,,,,,,
39,,,,,,,,,,,,,,,,r( ZV -> tawa ),,r( ZV -> tawa ),,,,,,,,,,,
40,s58,,,,,s48,,s49,,s50,,,s63,,s51,,s52,,s53,,s54,,s55,,s24,,,r( Z99999 -> chunka waranqa ),,,78,,79,,80,,81,,,,,,
41,s25,,,,,,,,,s27,,,,,,,s28,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,r( Z9999999 -> hunu Z99 ),,,,,,,,,,,
43,,,,,,,,,,,,,,,,,r( Z9999999 -> hunu Z999 ),,,,,,,,,,,
44,,,,,,,,,,,,,,,,,r( Z9999999 -> hunu Z9999 ),,,,,,,,,,,
45,,,,,,,,,,,,,,,,,r( Z9999999 -> hunu Z99999 ),,,,,,,,,,,
46,,,,,,,,,,,,,,,,,r( Z9999999 -> hunu Z999999 ),,,,,,,,,,,
47,s31,,,s13,,,s32,,s33,,s34,,,,s35,,s36,,s37,,s38,,s39,,s40,,,,,,,,,,,,29,,30,
48,r( Z0 -> iskay ),,,,r( Z0 -> iskay ),,,,,,r( Z0 -> iskay ),,,,,,,r( Z0 -> iskay ),,,,,,,,,,,,,
49,r( Z0 -> isqun ),,,,r( Z0 -> isqun ),,,,,,r( Z0 -> isqun ),,,,,,,r( Z0 -> isqun ),,,,,,,,,,,,,
50,r( Z0 -> kimsa ),,,,r( Z0 -> kimsa ),,,,,,r( Z0 -> kimsa ),,,,,,,r( Z0 -> kimsa ),,,,,,,,,,,,,
51,r( Z0 -> pichqa ),,,,r( Z0 -> pichqa ),,,,,,r( Z0 -> pichqa ),,,,,,,r( Z0 -> pichqa ),,,,,,,,,,,,,
52,r( Z0 -> pusaq ),,,,r( Z0 -> pusaq ),,,,,,r( Z0 -> pusaq ),,,,,,,r( Z0 -> pusaq ),,,,,,,,,,,,,
53,r( Z0 -> qanchis ),,,,r( Z0 -> qanchis ),,,,,,r( Z0 -> qanchis ),,,,,,,r( Z0 -> qanchis ),,,,,,,,,,,,,
54,r( Z0 -> suqta ),,,,r( Z0 -> suqta ),,,,,,r( Z0 -> suqta ),,,,,,,r( Z0 -> suqta ),,,,,,,,,,,,,
55,r( Z0 -> tawa ),,,,r( Z0 -> tawa ),,,,,,r( Z0 -> tawa ),,,,,,,r( Z0 -> tawa ),,,,,,,,,,,,,
56,s82,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,r( Z999 -> pachak Z99 ),,,,,,,,,,,
58,s31,,,s13,,,s32,,s33,,s34,,,,s35,,s36,,s37,,s38,,s39,,,,,,,,,,,,,29,,30,
59,s47,,,,,s48,,s49,,s50,,,s63,,s51,,s52,,s53,,s54,,s55,,s24,,,r( Z999999 -> pachak waranqa ),,,83,,84,,85,,86,,87,,,,,
60,s82,,,,,,,,,s88,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,r( Z9999 -> waranqa Z99 ),,,,,,,,,,,
62,,,,,,,,,,,,,,,,,r( Z9999 -> waranqa Z999 ),,,,,,,,,,,
63,s58,,,,,s48,,s49,,s50,,,,s51,,s52,,s53,,s54,,s55,,,,r( Z999 -> pachak ),,,56,,57,,,,,,,,
64,,,,,,,,s89,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,s90,,,,,,,,,,,,
66,s58,,,,,s48,,s49,,s50,,,s63,,s51,,s52,,s53,,s54,,s55,,s24,,,r( Z99999 -> Z0 chunka waranqa ),,,78,,91,,92,,93,,,,,,
67,,,,,,,,,,,,,,,,,r( Z9999999 -> Z0 hunu Z99 ),,,,,,,,,,,
68,,,,,,,,,,,,,,,,,r( Z9999999 -> Z0 hunu Z999 ),,,,,,,,,,,
69,,,,,,,,,,,,,,,,,r( Z9999999 -> Z0 hunu Z9999 ),,,,,,,,,,,
70,,,,,,,,,,,,,,,,,r( Z9999999 -> Z0 hunu Z99999 ),,,,,,,,,,,
71,,,,,,,,,,,,,,,,,r( Z9999999 -> Z0 hunu Z999999 ),,,,,,,,,,,
72,,,,,,,,,,,,,,,,,r( Z999 -> Z0 pachak Z99 ),,,,,,,,,,,
73,s47,,,,,s48,,s49,,s50,,,s63,,s51,,s52,,s53,,s54,,s55,,s24,,,r( Z999999 -> Z0 pachak waranqa ),,,83,,94,,95,,96,,97,,,,,
74,,,,,,,,,,,,,,,,,r( Z9999 -> Z0 waranqa Z99 ),,,,,,,,,,,
75,,,,,,,,,,,,,,,,,r( Z9999 -> Z0 waranqa Z999 ),,,,,,,,,,,
76,,,,,,,,,,,,,,,,,r( Z99 -> chunka ZC niyuq ),,,,,,,,,,,
77,,,,,,,,,,,,,,,,,r( Z99 -> chunka ZV yuq ),,,,,,,,,,,
78,s82,,,,,,,,,s88,,,,,,,s28,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,r( Z99999 -> chunka waranqa Z99 ),,,,,,,,,,,
80,,,,,,,,,,,,,,,,,r( Z99999 -> chunka waranqa Z999 ),,,,,,,,,,,
81,,,,,,,,,,,,,,,,,r( Z99999 -> chunka waranqa Z9999 ),,,,,,,,,,,
82,s31,,,s13,,,s32,,s33,,s34,,,,s35,,s36,,s37,,s38,,s39,,,,,,,,,,,,,64,,65,
83,s25,,,,,,,,,s88,,,,,,,s28,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,r( Z999999 -> pachak waranqa Z99 ),,,,,,,,,,,
85,,,,,,,,,,,,,,,,,r( Z999999 -> pachak waranqa Z999 ),,,,,,,,,,,
86,,,,,,,,,,,,,,,,,r( Z999999 -> pachak waranqa Z9999 ),,,,,,,,,,,
87,,,,,,,,,,,,,,,,,r( Z999999 -> pachak waranqa Z99999 ),,,,,,,,,,,
88,s58,,,,,s48,,s49,,s50,,,,s51,,s52,,s53,,s54,,s55,,,,r( Z999 -> Z0 pachak ),,,56,,72,,,,,,,,
89,,,,,,,,,,,,,,,,,r( Z99 -> Z0 chunka ZC niyuq ),,,,,,,,,,,
90,,,,,,,,,,,,,,,,,r( Z99 -> Z0 chunka ZV yuq ),,,,,,,,,,,
91,,,,,,,,,,,,,,,,,r( Z99999 -> Z0 chunka waranqa Z99 ),,,,,,,,,,,
92,,,,,,,,,,,,,,,,,r( Z99999 -> Z0 chunka waranqa Z999 ),,,,,,,,,,,
93,,,,,,,,,,,,,,,,,r( Z99999 -> Z0 chunka waranqa Z9999 ),,,,,,,,,,,
94,,,,,,,,,,,,,,,,,r( Z999999 -> Z0 pachak waranqa Z99 ),,,,,,,,,,,
95,,,,,,,,,,,,,,,,,r( Z999999 -> Z0 pachak waranqa Z999 ),,,,,,,,,,,
96,,,,,,,,,,,,,,,,,r( Z999999 -> Z0 pachak waranqa Z9999 ),,,,,,,,,,,
97,,,,,,,,,,,,,,,,,r( Z999999 -> Z0 pachak waranqa Z99999 ),,,,,,,,,,,
